id;dataset;text;tokens;label
1246071447644143617_twitter;HateXplain;lol now im worried i will post my dressing up as bts albums pics and someone is gonna bash me for being muslim and posting my outfit;1- lol, 2- now, 3- im, 4- worried, 5- i, 6- will, 7- post, 8- my, 9- dressing, 10- up, 11- as, 12- bts, 13- albums, 14- pics, 15- and, 16- someone, 17- is, 18- gonna, 19- bash, 20- me, 21- for, 22- being, 23- muslim, 24- and, 25- posting, 26- my, 27- outfit;offensive targeting Islam
12488090_gab;HateXplain;finally got my first twitter jail sentence for calling a goatfucker a goatfucker while they whinged about poor oppressed muslims being kicked out of myanmar for slaughtering the buddhists i should start using this site more;1- finally, 2- got, 3- my, 4- first, 5- twitter, 6- jail, 7- sentence, 8- for, 9- calling, 10- a, 11- goatfucker, 12- a, 13- goatfucker, 14- while, 15- they, 16- whinged, 17- about, 18- poor, 19- oppressed, 20- muslims, 21- being, 22- kicked, 23- out, 24- of, 25- myanmar, 26- for, 27- slaughtering, 28- the, 29- buddhists, 30- i, 31- should, 32- start, 33- using, 34- this, 35- site, 36- more;offensive targeting Islam
1252628302436560898_twitter;HateXplain;<user> life of few people islam islam islam islam islam muslim muslim muslim and die;1- <user>, 2- life, 3- of, 4- few, 5- people, 6- islam, 7- islam, 8- islam, 9- islam, 10- islam, 11- muslim, 12- muslim, 13- muslim, 14- and, 15- die;offensive targeting Islam
12651974_gab;HateXplain;what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either;1- what, 2- a, 3- muslim, 4- does, 5- in, 6- the, 7- privacy, 8- of, 9- his, 10- own, 11- goat, 12- is, 13- disgusting, 14- better, 15- not, 16- put, 17- a, 18- picture, 19- here, 20- try, 21- not, 22- to, 23- imagine, 24- one, 25- either;hatespeech targeting Islam
1266350773241360384_twitter;HateXplain;<user> it same when you enter any islamic ghetto;1- <user>, 2- it, 3- same, 4- when, 5- you, 6- enter, 7- any, 8- islamic, 9- ghetto;offensive targeting Islam
12675441_gab;HateXplain;<user> why do you talk just like a muslim from gaza;1- <user>, 2- why, 3- do, 4- you, 5- talk, 6- just, 7- like, 8- a, 9- muslim, 10- from, 11- gaza;offensive targeting Islam
1268483283228082177_twitter;HateXplain;<user> <user> import3d terrorists and embedded muslim brotherhood stop rioting and looting;1- <user>, 2- <user>, 3- import3d, 4- terrorists, 5- and, 6- embedded, 7- muslim, 8- brotherhood, 9- stop, 10- rioting, 11- and, 12- looting;hatespeech targeting Islam
12807965_gab;HateXplain;the only good muzzie is a dead muzzie;1- the, 2- only, 3- good, 4- muzzie, 5- is, 6- a, 7- dead, 8- muzzie;hatespeech targeting Islam
1179094068338409473_twitter;HateXplain;<user> <user> notice the towelhead music in the background;1- <user>, 2- <user>, 3- notice, 4- the, 5- towelhead, 6- music, 7- in, 8- the, 9- background;hatespeech targeting Arab
25489107_gab;HateXplain;to the gallows with this sand nigger junk foodie faggot;1- to, 2- the, 3- gallows, 4- with, 5- this, 6- sand, 7- nigger, 8- junk, 9- foodie, 10- faggot;hatespeech targeting Arab
1178991165670137856_twitter;HateXplain;<user> more good news a swede last name ends in son running in minnesota 5 th congr district against current radical towelhead who has had the seat bet the farm;1- <user>, 2- more, 3- good, 4- news, 5- a, 6- swede, 7- last, 8- name, 9- ends, 10- in, 11- son, 12- running, 13- in, 14- minnesota, 15- 5, 16- th, 17- congr, 18- district, 19- against, 20- current, 21- radical, 22- towelhead, 23- who, 24- has, 25- had, 26- the, 27- seat, 28- bet, 29- the, 30- farm;hatespeech targeting Arab
27542487_gab;HateXplain;brexit kick out sandnigger child rapists;1- brexit, 2- kick, 3- out, 4- sandnigger, 5- child, 6- rapists;hatespeech targeting Arab
1178697867856248833_twitter;HateXplain;<user> dude wtf you put towel head over me;1- <user>, 2- dude, 3- wtf, 4- you, 5- put, 6- towel, 7- head, 8- over, 9- me;hatespeech targeting Arab
4606380_gab;HateXplain;the globalist eu jew whores are sneering at trump his halt of the sand nigger immivasion because he exposing them to be the weaklings cultural marxist cowards they are;1- the, 2- globalist, 3- eu, 4- jew, 5- whores, 6- are, 7- sneering, 8- at, 9- trump, 10- his, 11- halt, 12- of, 13- the, 14- sand, 15- nigger, 16- immivasion, 17- because, 18- he, 19- exposing, 20- them, 21- to, 22- be, 23- the, 24- weaklings, 25- cultural, 26- marxist, 27- cowards, 28- they, 29- are;hatespeech targeting Arab
24385834_gab;HateXplain;now there we have respect for those boys in orange the buddist culture ultra sleak kung fu with super discipline man power in peace in flames they harness complete inner peace in meditation not exactly sandnigger pyramid money and domination vibes;1- now, 2- there, 3- we, 4- have, 5- respect, 6- for, 7- those, 8- boys, 9- in, 10- orange, 11- the, 12- buddist, 13- culture, 14- ultra, 15- sleak, 16- kung, 17- fu, 18- with, 19- super, 20- discipline, 21- man, 22- power, 23- in, 24- peace, 25- in, 26- flames, 27- they, 28- harness, 29- complete, 30- inner, 31- peace, 32- in, 33- meditation, 34- not, 35- exactly, 36- sandnigger, 37- pyramid, 38- money, 39- and, 40- domination, 41- vibes;offensive targeting Arab
1178658151685611521_twitter;HateXplain;<user> another muzzie sticks his camel in american business;1- <user>, 2- another, 3- muzzie, 4- sticks, 5- his, 6- camel, 7- in, 8- american, 9- business;hatespeech targeting Arab
14956810_gab;HateXplain;ratko mladić was just convicted of genocide and war crimes at the hague but he literally did nothing wrong hail mladić death to sand nigger savages;1- ratko, 2- mladić, 3- was, 4- just, 5- convicted, 6- of, 7- genocide, 8- and, 9- war, 10- crimes, 11- at, 12- the, 13- hague, 14- but, 15- he, 16- literally, 17- did, 18- nothing, 19- wrong, 20- hail, 21- mladić, 22- death, 23- to, 24- sand, 25- nigger, 26- savages;hatespeech targeting Arab
1178031878277861376_twitter;HateXplain;<user> i wonder how all the victims of islamic terrorisms would feel knowing that there a camel jockey in the government;1- <user>, 2- i, 3- wonder, 4- how, 5- all, 6- the, 7- victims, 8- of, 9- islamic, 10- terrorisms, 11- would, 12- feel, 13- knowing, 14- that, 15- there, 16- a, 17- camel, 18- jockey, 19- in, 20- the, 21- government;hatespeech targeting Arab
19991657_gab;HateXplain;public hanging short drop let the sand nigger twist in the breeze;1- public, 2- hanging, 3- short, 4- drop, 5- let, 6- the, 7- sand, 8- nigger, 9- twist, 10- in, 11- the, 12- breeze;hatespeech targeting Arab
1178702199439990785_twitter;HateXplain;you all i can not even make this up but my damn netflix got hacked by some fuckin raghead i am pissed;1- you, 2- all, 3- i, 4- can, 5- not, 6- even, 7- make, 8- this, 9- up, 10- but, 11- my, 12- damn, 13- netflix, 14- got, 15- hacked, 16- by, 17- some, 18- fuckin, 19- raghead, 20- i, 21- am, 22- pissed;hatespeech targeting Arab
26015173_gab;HateXplain;sand nigger rats at it again;1- sand, 2- nigger, 3- rats, 4- at, 5- it, 6- again;offensive targeting Arab
1178752718577569795_twitter;HateXplain;<user> <user> 🤔 good luck with that considering its not your place to tell us what to do with our country or our money why bother with education because once you camel jockey have it your way they will not need it human right we will wake them up before you 😘;1- <user>, 2- <user>, 3- 🤔, 4- good, 5- luck, 6- with, 7- that, 8- considering, 9- its, 10- not, 11- your, 12- place, 13- to, 14- tell, 15- us, 16- what, 17- to, 18- do, 19- with, 20- our, 21- country, 22- or, 23- our, 24- money, 25- why, 26- bother, 27- with, 28- education, 29- because, 30- once, 31- you, 32- camel, 33- jockey, 34- have, 35- it, 36- your, 37- way, 38- they, 39- will, 40- not, 41- need, 42- it, 43- human, 44- right, 45- we, 46- will, 47- wake, 48- them, 49- up, 50- before, 51- you, 52- 😘;hatespeech targeting Arab
5328590_gab;HateXplain;after the hillaries developed the birther and the towelhead strategies mccain refused to used to use them and even chided those that suggested it what a sweet guy when you get checks from both soros and the saudis do you list them alphabetically on your deposit slip;1- after, 2- the, 3- hillaries, 4- developed, 5- the, 6- birther, 7- and, 8- the, 9- towelhead, 10- strategies, 11- mccain, 12- refused, 13- to, 14- used, 15- to, 16- use, 17- them, 18- and, 19- even, 20- chided, 21- those, 22- that, 23- suggested, 24- it, 25- what, 26- a, 27- sweet, 28- guy, 29- when, 30- you, 31- get, 32- checks, 33- from, 34- both, 35- soros, 36- and, 37- the, 38- saudis, 39- do, 40- you, 41- list, 42- them, 43- alphabetically, 44- on, 45- your, 46- deposit, 47- slip;hatespeech targeting Arab
1177741072690270208_twitter;HateXplain;i cant fckn stand the towelhead;1- i, 2- cant, 3- fckn, 4- stand, 5- the, 6- towelhead;hatespeech targeting Arab
3668050_gab;HateXplain;<user> meh looks like a raghead to me;1- <user>, 2- meh, 3- looks, 4- like, 5- a, 6- raghead, 7- to, 8- me;hatespeech targeting Arab
1177956379073474560_twitter;HateXplain;sweet jesus here some real stupid shit norah o donnell scores interview with prince mohammed bin salman does the camel jockey get to bring his gold plated bone saws <user>;1- sweet, 2- jesus, 3- here, 4- some, 5- real, 6- stupid, 7- shit, 8- norah, 9- o, 10- donnell, 11- scores, 12- interview, 13- with, 14- prince, 15- mohammed, 16- bin, 17- salman, 18- does, 19- the, 20- camel, 21- jockey, 22- get, 23- to, 24- bring, 25- his, 26- gold, 27- plated, 28- bone, 29- saws, 30- <user>;offensive targeting Arab
10060746_gab;HateXplain;tldr shut up and kill sand niggers for muh izrul goyim you are here to serve not to question;1- tldr, 2- shut, 3- up, 4- and, 5- kill, 6- sand, 7- niggers, 8- for, 9- muh, 10- izrul, 11- goyim, 12- you, 13- are, 14- here, 15- to, 16- serve, 17- not, 18- to, 19- question;hatespeech targeting Arab
1076601726961102849_twitter;HateXplain;<user> can not fight for shit lmao literally arabs can not fight for shit;1- <user>, 2- can, 3- not, 4- fight, 5- for, 6- shit, 7- lmao, 8- literally, 9- arabs, 10- can, 11- not, 12- fight, 13- for, 14- shit;offensive targeting Arab
11070535_gab;HateXplain;and what if we told her that a bunch of misogynnist homophobic anti christian anti semites need to go live with the other arabs that do not want them;1- and, 2- what, 3- if, 4- we, 5- told, 6- her, 7- that, 8- a, 9- bunch, 10- of, 11- misogynnist, 12- homophobic, 13- anti, 14- christian, 15- anti, 16- semites, 17- need, 18- to, 19- go, 20- live, 21- with, 22- the, 23- other, 24- arabs, 25- that, 26- do, 27- not, 28- want, 29- them;hatespeech targeting Arab
1115554198853173249_twitter;HateXplain;<user> <user> and she ’ a fucking raghead moslem intentional spelling;1- <user>, 2- <user>, 3- and, 4- she, 5- ’, 6- a, 7- fucking, 8- raghead, 9- moslem, 10- intentional, 11- spelling;hatespeech targeting Arab
12304054_gab;HateXplain;israel is full of revolting arabs that also do not like to study just like to learn bomb making and acid throwing;1- israel, 2- is, 3- full, 4- of, 5- revolting, 6- arabs, 7- that, 8- also, 9- do, 10- not, 11- like, 12- to, 13- study, 14- just, 15- like, 16- to, 17- learn, 18- bomb, 19- making, 20- and, 21- acid, 22- throwing;offensive targeting Arab
1237482196719620097_twitter;HateXplain;why am i only seeing arabs attack that wolfie female;1- why, 2- am, 3- i, 4- only, 5- seeing, 6- arabs, 7- attack, 8- that, 9- wolfie, 10- female;offensive targeting Arab
12383837_gab;HateXplain;whites are better than jews and arabs yeah that odin does a much better job than yhwh;1- whites, 2- are, 3- better, 4- than, 5- jews, 6- and, 7- arabs, 8- yeah, 9- that, 10- odin, 11- does, 12- a, 13- much, 14- better, 15- job, 16- than, 17- yhwh;hatespeech targeting Arab
1248635664754790400_twitter;HateXplain;we need to start punching arabs for saying the n word;1- we, 2- need, 3- to, 4- start, 5- punching, 6- arabs, 7- for, 8- saying, 9- the, 10- n, 11- word;hatespeech targeting Arab
12857619_gab;HateXplain;it time to purge these sand nigger savages from our country once and for all;1- it, 2- time, 3- to, 4- purge, 5- these, 6- sand, 7- nigger, 8- savages, 9- from, 10- our, 11- country, 12- once, 13- and, 14- for, 15- all;hatespeech targeting Arab
1178681566513500165_twitter;HateXplain;<user> <user> that sounds great but blaming society for this and not the actual people sounds like you are a leftist people respond to incentives but importing people from shithole countries will turn the usa into a shithole country;1- <user>, 2- <user>, 3- that, 4- sounds, 5- great, 6- but, 7- blaming, 8- society, 9- for, 10- this, 11- and, 12- not, 13- the, 14- actual, 15- people, 16- sounds, 17- like, 18- you, 19- are, 20- a, 21- leftist, 22- people, 23- respond, 24- to, 25- incentives, 26- but, 27- importing, 28- people, 29- from, 30- shithole, 31- countries, 32- will, 33- turn, 34- the, 35- usa, 36- into, 37- a, 38- shithole, 39- country;hatespeech targeting Other
15697999_gab;HateXplain;i dont hate muslims or black people are you out of your mind i do hate pakis though but that okay because they are not humans;1- i, 2- dont, 3- hate, 4- muslims, 5- or, 6- black, 7- people, 8- are, 9- you, 10- out, 11- of, 12- your, 13- mind, 14- i, 15- do, 16- hate, 17- pakis, 18- though, 19- but, 20- that, 21- okay, 22- because, 23- they, 24- are, 25- not, 26- humans;hatespeech targeting Other
1179089362014879751_twitter;HateXplain;<user> what would our state look like if we eliminated the illegal aliens for starters it would look like cleaner roads less child rape cases less drunk drivers and working men and women would see their wages rise;1- <user>, 2- what, 3- would, 4- our, 5- state, 6- look, 7- like, 8- if, 9- we, 10- eliminated, 11- the, 12- illegal, 13- aliens, 14- for, 15- starters, 16- it, 17- would, 18- look, 19- like, 20- cleaner, 21- roads, 22- less, 23- child, 24- rape, 25- cases, 26- less, 27- drunk, 28- drivers, 29- and, 30- working, 31- men, 32- and, 33- women, 34- would, 35- see, 36- their, 37- wages, 38- rise;hatespeech targeting Other
13260990_gab;HateXplain;even when their trying to sell something implicitly white like adventure holidays involving rock climbing canoeing etc the advertises still chose a mixed race family with a white woman black man their mongrel kids alongside some curry munching paki family;1- even, 2- when, 3- their, 4- trying, 5- to, 6- sell, 7- something, 8- implicitly, 9- white, 10- like, 11- adventure, 12- holidays, 13- involving, 14- rock, 15- climbing, 16- canoeing, 17- etc, 18- the, 19- advertises, 20- still, 21- chose, 22- a, 23- mixed, 24- race, 25- family, 26- with, 27- a, 28- white, 29- woman, 30- black, 31- man, 32- their, 33- mongrel, 34- kids, 35- alongside, 36- some, 37- curry, 38- munching, 39- paki, 40- family;hatespeech targeting Other
1178761923032043520_twitter;HateXplain;<user> jokes on you because i wouldnt respect any professor who tried to teach me queer theory if they didnt look like a slut;1- <user>, 2- jokes, 3- on, 4- you, 5- because, 6- i, 7- wouldnt, 8- respect, 9- any, 10- professor, 11- who, 12- tried, 13- to, 14- teach, 15- me, 16- queer, 17- theory, 18- if, 19- they, 20- didnt, 21- look, 22- like, 23- a, 24- slut;offensive targeting Other
13173409_gab;HateXplain;what up with the shitskin comment;1- what, 2- up, 3- with, 4- the, 5- shitskin, 6- comment;hatespeech targeting Other
1076336613406457856_twitter;HateXplain;“ i need a kid thats gon wash them dishes ” 😭 bitch is retarded;1- “, 2- i, 3- need, 4- a, 5- kid, 6- thats, 7- gon, 8- wash, 9- them, 10- dishes, 11- ”, 12- 😭, 13- bitch, 14- is, 15- retarded;offensive targeting Other
10852864_gab;HateXplain;these retards need adult supervision and psychiatric treatment see what happens when you pay the mentally retarded to form mobs but fear not cnn to the rescue they posted a detailed map showing where all the confederate monuments are located and you said they did not care they are evil doers;1- these, 2- retards, 3- need, 4- adult, 5- supervision, 6- and, 7- psychiatric, 8- treatment, 9- see, 10- what, 11- happens, 12- when, 13- you, 14- pay, 15- the, 16- mentally, 17- retarded, 18- to, 19- form, 20- mobs, 21- but, 22- fear, 23- not, 24- cnn, 25- to, 26- the, 27- rescue, 28- they, 29- posted, 30- a, 31- detailed, 32- map, 33- showing, 34- where, 35- all, 36- the, 37- confederate, 38- monuments, 39- are, 40- located, 41- and, 42- you, 43- said, 44- they, 45- did, 46- not, 47- care, 48- they, 49- are, 50- evil, 51- doers;offensive targeting Other
